P|HAWWC3|11L|IKAYE|0|9
S| |91000000|181000000| |VA|0|11400|0|0|0|0|1|2700|0|0|0|0|0
S| |91000000|181000000| |VM|0|11400|0|0|0|0|0|0|0|0|0|0|0
S|PIJIN|33867553|-118328556| |DF|0|0|0|0|0|0|1|4000|0|0|0|0|0
S|HAWWC|33915256|-118414100| |TF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|HAWWC|33915256|-118414100| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|WROBN|34007469|-118494472| |TF|0|0|0|0|0|0|0|6000|0|0|0|0|0
S|ORIYL|34053550|-118592797| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|MOOOS|34051303|-118760811| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|IKAYE|34143056|-119010278| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|HAWWC3|11R|IKAYE|0|9
S| |91000000|181000000| |VA|0|11400|0|0|0|0|1|2700|0|0|0|0|0
S| |91000000|181000000| |VM|0|11400|0|0|0|0|0|0|0|0|0|0|0
S|PIJIN|33867553|-118328556| |DF|0|0|0|0|0|0|1|4000|0|0|0|0|0
S|HAWWC|33915256|-118414100| |TF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|HAWWC|33915256|-118414100| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|WROBN|34007469|-118494472| |TF|0|0|0|0|0|0|0|6000|0|0|0|0|0
S|ORIYL|34053550|-118592797| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|MOOOS|34051303|-118760811| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|IKAYE|34143056|-119010278| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

