IDAA|DAVISON AAF|108900|0|1|195|38721061|-77187775|65|K6
IDAB|DABOLIM|110300|0|1|195|15384389|73845028|194|VO
IDAB|KDAB ILS/CAT I|109700|0|0|195|29186117|-81044297|26|K7
IDAG|DAEGU INTL|111900|0|1|195|35903833|128644083|112|RK
IDAL|DALLAS LOVE|111500|0|1|195|32840569|-96835569|489|K4
IDAN|KDAN ILS/CAT I|110700|0|0|195|36580375|-79335150|539|K6
IDAN|LTAG ILS/CAT I|109300|0|0|195|37012661|35443453|175|LT
IDAO|RPMD ILS/CAT I|109100|0|0|195|7135389|125657250|90|RP
IDAT|DESIERTO DE ATACAMA|110100|0|1|195|-27253889|-70778333|628|SC
IDAW|AL DAWADMI|110700|0|1|195|24459167|44114861|3012|OE
IDAY|KDAY ILS/CAT I|108300|0|0|195|39891211|-84211175|987|K5
IDBE|DUBAI INTL|109500|0|1|195|25252389|55367556|30|OM
IDBF|DAYTONA BEACH INTL|109700|0|1|195|29170767|-81079047|34|K7
IDBL|DUBAI INTL|110100|0|1|195|25264028|55353667|29|OM
IDBN|BARRON|109100|0|1|195|32575917|-82978564|296|K7
IDBN|DIYARBAKIR|108500|0|1|195|37880889|40204722|2201|LT
IDBQ|DUBUQUE REGL|108700|0|1|195|42411842|-90717525|1090|K3
IDBR|DUBAI INTL|110900|0|1|195|25250167|55378611|45|OM
IDBW|DUBAI INTL|111300|0|1|195|25238472|55392667|72|OM
IDC|HUAHU|111300|0|1|195|30329833|115025694|95|ZH
IDC|FREDERICTON|111300|0|1|195|45862994|-66547844|86|CY
IDCA|RONALD REAGAN WASHINGTON NATL|109900|0|1|195|38859703|-77036683|12|K6
IDCI|GREELEY-WELD CO|110300|0|1|195|40459069|-104633344|4710|K2
IDCU|PRYOR FIELD RGNL|110550|0|1|195|34642650|-86945633|584|K7
IDCX|MIAMI INTL|111700|0|1|195|25799383|-80304031|15|K7
IDD|XIAOSHAN|108500|0|1|195|30234658|120448764|36|ZS
IDD|LONGJIA|109300|0|1|195|43989750|125672319|722|ZY
IDD|JERSEY|110300|0|1|195|49209389|-2189186|295|EG
IDD|UUBI ILS/CAT I|110300|0|0|195|56952444|40901972|410|UU
IDDC|KDDC ILS/CAT I|111700|0|0|195|37754681|-99960578|2578|K3
IDDE|DUNDEE|108100|0|1|195|56451600|-3025842|31|EG
IDDO|ORLANDO INTL|110500|0|1|195|28438442|-81296708|96|K7
IDDV|RICKENBACKER INTL|110100|0|1|195|39826681|-82907381|751|K5
IDDX|KGSB ILS/CAT I|109900|0|0|195|35333772|-77983153|104|K7
IDE|HAMAD INTL|108700|0|1|195|25293944|51611231|32|OT
IDE|SHUANGLIU|109700|0|1|195|30546811|103950719|1660|ZU
IDE|DUBLIN INTL|108900|0|1|195|53420972|-6284861|290|EI
IDEC|DECIMOMANNU|109950|0|1|195|39345250|8978417|108|LI
IDEC|DECATUR|110900|0|1|195|39841206|-88846025|694|K5
IDEF|AL MAKTOUM INTL|110550|0|1|195|24865111|55164861|179|OM
IDEJ|ALBANY INTL|109500|0|1|195|42763417|-73804239|293|K6
IDEL|KUALANAMU|110900|0|1|195|3648639|98879767|20|WI
IDEL|INDIRA GANDHI INTL|109500|0|1|195|28567611|77088333|746|VI
IDES|KUALANAMU|109300|0|1|195|3628592|98859836|23|WI
IDET|KDET ILS/CAT I|111300|0|0|195|42405933|-83004136|622|K5
IDEV|KEMPEGOWDA INTL|108300|0|1|195|13208000|77720028|2943|VO
IDF|PRES JUSCELINO KUBITSCHEK INTL|109900|0|1|195|-15878361|-47906861|3435|SB
IDF|DEER LAKE|108300|0|1|195|49215158|-57387347|96|CY
IDFJ|KING ABDULAZIZ INTL|108500|0|1|195|21698306|39169194|100|OE
IDG|TAIPING|110700|0|1|195|45599636|126237014|482|ZY
IDG|KADALA|110300|0|1|195|52023139|113321139|2270|UI
IDGM|INDIRA GANDHI INTL|110900|0|1|195|28540583|77091056|760|VI
IDGR|DEOGHAR|108500|0|1|195|24448000|86695806|781|VE
IDGU|LOGAN INTL|111300|0|1|195|42354361|-71015494|31|K6
IDH|DONG HOI|110300|0|1|195|17511000|106603250|36|VV
IDH|MOGAO|108700|0|1|195|40162194|94829278|3704|ZL
IDHA|KING ABDULAZIZ AB|109900|0|1|195|26259778|50173778|48|OE
IDHC|KING ABDULAZIZ AB|109300|0|1|195|26285167|50166250|84|OE
IDHH|KING ABDULAZIZ AB|109100|0|1|195|26265472|50132278|68|OE
IDHL|KING ABDULAZIZ AB|109700|0|1|195|26239278|50140056|64|OE
IDHN|KDHN ILS/CAT I|108300|0|0|195|31332603|-85464000|371|K7
IDHY|NEWPORT NEWS/ WILLIAMSBURG INT|110100|0|1|195|37140117|-76473789|50|K6
IDIA|INDIRA GANDHI INTL|108500|0|1|195|28571639|77091361|738|VI
IDIB|DIBRUGARH|109500|0|1|195|27478639|95013611|378|VE
IDIK|DICKINSON/ROOSEVELT REGL|108300|0|1|195|46814228|-102813514|2592|K3
IDIN|PRINCE MOHAMMAD BIN ABDULAZIZ|111300|0|1|195|24540222|39709806|2100|OE
IDIQ|KLSV ILS/CAT I|109100|0|0|195|36222228|-115047133|1856|K2
IDIZ|ORLANDO INTL|111750|0|1|195|28405028|-81293972|10|K7
IDJ|LAKE BEMIDJI|110000|1|1|195|47507706|-94923308|1384|K3
IDJK|DE KALB TAYLOR MUN|109950|0|1|195|41948656|-88697808|914|K5
IDJR|KMGE ILS/CAT I|109700|0|0|195|33910667|-84497350|1047|K7
IDK|CAPITAL|111700|0|1|195|40075875|116572506|118|ZB
IDKX|KDKX ILS/LLZ NO GS|111300|0|0|195|35962381|-83880356|0|K7
IDL|LONGDONGBAO|111550|0|1|195|26554136|106809214|3740|ZU
IDL|SIAULIAI INTL|108700|0|1|195|55883639|23409639|500|EY
IDLF|KDLF ILS/CAT I|110300|0|0|195|29347789|-100765814|1074|K4
IDLG|DILLINGHAM|111900|0|1|195|59036883|-158515636|93|PA
IDLH|INDIRA GANDHI INTL|110500|0|1|195|28569028|77111694|760|VI
IDLH|KDLH ILS/CAT II|110300|0|0|195|46840994|-92166697|1415|K3
IDLL|BARABOO/WISCONSIN DELLS REGL|109150|0|1|195|43532025|-89769250|977|K5
IDLM|DALAMAN INTL|110100|0|1|195|36702583|28790333|66|LT
IDLP|INDIRA GANDHI INTL|108700|0|1|195|28546917|77077806|748|VI
IDLS|COLUMBIA GORGE REGL/THE DALLES|109350|0|1|195|45618278|-121162611|249|K1
IDLV|KMGM ILS/CAT I|108500|0|0|195|32302783|-86414308|193|K7
IDLX|KIAD ILS/CAT III|111300|0|0|195|38937383|-77459803|265|K6
IDM|BAIYUN|108500|0|1|195|23371894|113309656|49|ZG
IDM|CYSJ ILS/CAT I|108300|0|0|195|45321931|-65878161|297|CY
IDM|DOMODEDOVO|110100|0|1|195|55417917|37873083|600|UU
IDM|SALEKHARD|111300|0|1|195|66594361|66633806|200|US
IDMA|KDMA ILS/CAT I|109300|0|0|195|32184117|-110902364|2691|K2
IDMG|BANGKOK INTL|110300|0|1|195|13922556|100613167|1|VT
IDMI|KDTW ILS/CAT I|108500|0|0|195|42216867|-83369250|629|K5
IDMN|DALAMAN INTL|110900|0|1|195|36696389|28787583|23|LT
IDMP|DIMAPUR|109300|0|1|195|25885667|93765361|506|VE
IDMP|RALEIGH-DURHAM INTL|111700|0|1|195|35872292|-78804225|358|K7
IDMR|INDIRA GANDHI INTL|111300|0|1|195|28544000|77074861|742|VI
IDN|DUNEDIN|109900|0|1|195|-45926694|170205528|4|NZ
IDN|DARWIN INTL|109700|0|1|195|-12417000|130892222|94|YB
IDN|DAXING|110550|0|1|195|39474342|116432261|92|ZB
IDN|DEBLIN|109100|0|1|195|51547806|21904500|400|EP
IDNA|LTAG ILS/CAT I|111700|0|0|195|36991550|35408658|225|LT
IDNE|DUESSELDORF|110950|0|1|195|51288425|6754386|157|ED
IDNN|KDNN ILS/CAT I|110900|0|0|195|34716056|-84862592|704|K7
IDNV|KDNV ILS/CAT I|108500|0|0|195|40191314|-87601419|692|K5
IDNW|DUESSELDORF|109300|0|1|195|51295989|6770242|127|ED
IDNZ|DASHT-E-NAZ|110500|0|1|195|36653528|53186250|16|OI
IDO|DOMODEDOVO|109300|0|1|195|55396639|37898083|600|UU
IDOT|KANSAS CITY INTL|110500|0|1|195|39325019|-94718956|989|K3
IDOV|KDOV ILS/CAT II|109950|0|0|195|39147878|-75462386|21|K6
IDP|TORONTO/PEARSON INTL|111950|0|1|195|43661314|-79619886|552|CY
IDP|UKDD ILS/CAT I|109500|0|0|195|48357278|35127333|453|UK
IDP|UKHTA|110100|0|1|195|63575556|53813250|482|UL
IDPA|KDPA ILS/CAT I|109500|0|0|195|41911894|-88238375|756|K5
IDPN|INDIRA GANDHI INTL|111100|0|1|195|28542083|77100250|756|VI
IDPP|DENVER INTL|110150|0|1|195|39867853|-104640331|5345|K2
IDPR|DURGAPUR|110900|0|1|195|23629556|87241194|313|VE
IDPS|I GUSTI NGURAH RAI|110300|0|1|195|-8749083|115178167|12|WA
IDPX|DALLAS LOVE|111100|0|1|195|32831431|-96841542|471|K4
IDQ|COTTONWOOD|115650|0|1|195|46065472|-116464750|5731|K1
IDQG|KCLT ILS/CAT III|111700|0|0|195|35230514|-80953439|691|K7
IDQH|KDQH ILS/CAT I|108700|0|0|195|31485592|-82852711|245|K7
IDQJ|DANE CO REGL/TRUAX|111550|0|1|195|43136806|-89340500|870|K5
IDQQ|DENVER INTL|111900|0|1|195|39898817|-104697472|5324|K2
IDR|DA NANG|111500|0|1|195|16032050|108203089|29|VV
IDR|UKDD ILS/CAT I|110300|0|0|195|48357278|35073444|472|UK
IDRE|EDDC ILS/CAT I|110500|0|0|195|51146050|13784117|754|ED
IDRO|KDRO ILS/CAT I|109100|0|0|195|37163756|-107742086|6621|K2
IDRT|DEL RIO INTL|111900|0|1|195|29364850|-100919328|973|K4
IDRW|DRESDEN|109750|0|1|195|51140803|13774603|709|ED
IDS|BLAISE DIAGNE INTL|110100|0|1|195|14657689|-17073842|292|GO
IDS|EJIN HORO|110100|0|1|195|39497392|109847728|4590|ZB
IDSE|DUESSELDORF|110150|0|1|195|51284000|6757678|126|ED
IDSK|DARA SAKOR|111500|0|1|195|10924333|103233111|49|VD
IDSM|DES MOINES INTL|110300|0|1|195|41547692|-93675753|916|K3
IDSO|EVANSVILLE REGL|109900|0|1|195|38033264|-87532167|382|K5
IDST|CIBAO INTL|109300|0|1|195|19407050|-70614303|615|MD
IDSW|DUESSELDORF|109900|0|1|195|51293592|6777094|130|ED
IDSY|SEARCY REGL|110100|0|1|195|35221369|-91734597|250|K4
IDSZ|DANE CO REGL/TRUAX|110100|0|1|195|43121597|-89340806|855|K5
IDT|DUTSE|108500|0|1|195|11790694|9291639|1406|DN
IDT|TALAKAN|110300|0|1|195|59892806|111043417|1332|UE
IDTN|SHREVEPORT DOWNTOWN|111700|0|1|195|32537683|-93740264|194|K4
IDTO|KDTO ILS/CAT I|109100|0|0|195|33191108|-97198192|636|K4
IDTW|DETROIT METRO WAYNE CO|110700|0|1|195|42233258|-83347314|645|K5
IDU|INDUSTRY|110200|0|1|195|29955611|-96561972|419|K4
IDU|RUDJER BOSKOVIC|110100|0|1|195|42568942|18252211|571|LD
IDU|DUBENDORF|111150|0|1|195|47395358|8659514|1464|LS
IDUJ|KDUJ ILS/CAT I|109900|0|0|195|41173994|-78909514|1809|K6
IDUM|NETAJI SUBHASH CHANDRA BOSE IN|110300|0|1|195|22667944|88450583|37|VE
IDUN|DEHRADUN|108900|0|1|195|30189861|78173944|1804|VI
IDUR|SANTA BERNARDINA INTL|109900|0|1|195|-33353722|-56495056|305|SU
IDVN|KEMPEGOWDA INTL|111500|0|1|195|13188278|77723833|2977|VO
IDVN|DAVENPORT MUN|109100|0|1|195|41600603|-90580022|761|K3
IDVO|RPMD ILS/CAT I|109900|0|0|195|7114972|125633500|93|RP
IDVR|LEBANON MUN|111900|0|1|195|43615672|-72304969|617|K6
IDVS|KGRR ILS/CAT I|111900|0|0|195|42892786|-85519933|784|K5
IDW|DUBLIN INTL|111350|0|1|195|53419333|-6255111|260|EI
IDW|VORKUTA|109500|0|1|195|67491500|63974056|604|UL
IDWC|DETROIT METRO WAYNE CO|110700|0|1|195|42233258|-83347314|645|K5
IDWE|TULSA INTL|109700|0|1|195|36183697|-95884731|651|K4
IDWE|EDLW ILS/CAT II|109150|0|0|195|51524889|7630886|462|ED
IDWW|DES MOINES INTL|111500|0|1|195|41539447|-93646106|939|K3
IDWW|DORTMUND|111300|0|1|195|51521728|7618311|397|ED
IDX|INVERNESS|108500|0|1|195|57541797|-4046239|43|EG
IDXR|DANBURY MUN|111550|0|1|195|41370300|-73481292|467|K6
IDXU|DENVER INTL|111900|0|1|195|39898817|-104697472|5324|K2
IDYH|KANSAS CITY INTL|109550|0|1|195|39278783|-94710708|1018|K3
IDYS|KDYS ILS/CAT I|109900|0|0|195|32444261|-99860064|1784|K4
IDZ|DAXING|108700|0|1|195|39498844|116428408|102|ZB
IDZG|DENVER INTL|111550|0|1|195|39839906|-104680172|5359|K2
IDZH|CULPEPER REGL|109950|0|1|195|38532528|-77855778|315|K6
IEAF|PAEI ILS/CAT I|109900|0|0|195|64689469|-147122608|541|PA
IEAL|KING ABDULAZIZ INTL|108300|0|1|195|21669972|39180389|100|OE
IEAR|KEARNEY MUN|110900|0|1|195|40739228|-99007642|2141|K3
IEAU|CHIPPEWA VALLEY REGL|109500|0|1|195|44858094|-91493000|890|K5
IEB|WELLINGTON INTL|110300|0|1|195|-41321300|174806500|41|NZ
IEBG|ESENBOGA|108300|0|1|195|40140694|33003750|3166|LT
IECC|KCDC ILS/CAT I|110100|0|0|195|37688000|-113110053|5593|K2
IECH|KETCHIKAN INTL|109300|0|1|195|55345231|-131694325|81|PA
IECR|LCEN ILS/CAT I|108300|0|0|195|35160556|33485278|402|LC
IED|EDINBURGH|110700|0|1|195|-34697278|138615444|82|YM
IED|KOLTSOVO|109500|0|1|195|56739583|60818139|800|US
IEDE|NORTHEASTERN REGL|110950|0|1|195|36017703|-76568361|26|K7
IEDF|PAED ILS/CAT I|110300|0|0|195|61253983|-149781192|169|PA
IEDI|EPPLEY|111150|0|1|195|41315614|-95903561|1000|K3
IEDR|EL DORADO INTL|111300|0|1|195|4712550|-74149114|8425|SK
IEDW|KEDW ILS/CAT I|110100|0|0|195|34891528|-117910908|2276|K2
IEE|CHANGBEI|111700|0|1|195|28853836|115895939|131|ZS
IEEE|AMES MUN|110700|0|1|195|42000836|-93618286|916|K3
IEEI|CINCINNATI/NORTHERN KY INTL|110350|0|1|195|39058578|-84647550|900|K5
IEEN|KEEN ILS/CAT I|108900|0|0|195|42906239|-72269417|476|K6
IEEZ|KAXN ILS/CAT I|110500|0|0|195|45872239|-95402831|1419|K3
IEFD|KEFD ILS/CAT I|111100|0|0|195|29622044|-95164481|24|K4
IEFE|MCKINNEY NATL|109350|0|1|195|33160528|-96590350|575|K4
IEFS|ELEFSIS|111300|0|1|195|38054575|23557075|23|LG
IEG|EDUARDO GOMES INTL|110300|0|1|195|-3041833|-60034167|263|SB
IEG|CYEG ILS/CAT I|110300|0|0|195|53335903|-113564647|2323|CY
IEGI|KEGI ILS/CAT I|111700|0|0|195|30637156|-86523139|182|K7
IEGK|JAMES M COX DAYTON INTL|110300|0|1|195|39889392|-84226553|1021|K5
IEGN|EGLINTON|108300|0|1|195|55044211|-7162089|34|EG
IEGT|EGLINTON|108300|0|1|195|55044211|-7162089|34|EG
IEHS|KING FAISAL AIR ACADEMY|108500|0|1|195|26073500|45209750|2500|OE
IEIF|PITTSFIELD MUN|108300|0|1|195|42424225|-73303294|1207|K6
IEIL|PAEI ILS/CAT I|110500|0|0|195|64642517|-147080917|533|PA
IEIU|KWDG ILS/CAT I|108300|0|0|195|36387917|-97791078|1105|K4
IEJR|DETROIT METRO WAYNE CO|111500|0|1|195|42192839|-83352661|639|K5
IEKI|CORPUS CHRISTI INTL|110300|0|1|195|27759597|-97495508|56|K4
IEKO|ELKO REGL|108500|0|1|195|40822353|-115801431|5063|K2
IEKT|LCEN ILS/CAT I|110700|0|0|195|35155639|33494056|325|LC
IEKW|WORCESTER REGL|110900|0|1|195|42268947|-71891708|975|K6
IEKY|BESSEMER NATL|111750|0|1|195|33319206|-86915689|718|K7
IEL|KUALA LUMPUR INTL - SEPANG|108500|0|1|195|2776833|101704250|65|WM
IEL|KOLTSOVO|109900|0|1|195|56740944|60784361|800|US
IELD|SOUTH ARKANSAS REGL AT GOODWIN|111100|0|1|195|33225264|-92806672|280|K4
IELF|KING KHALED INTL|109500|0|1|195|24974722|46704750|2100|OE
IELG|ELAZIG|110300|0|1|195|38599194|39295389|2904|LT
IELL|HUNTSVILLE INTL-JONES|108500|0|1|195|34655622|-86783414|628|K7
IELM|ELMAS MIL|109500|0|1|195|39243222|9061278|23|LI
IELM|KELM ILS/CAT I|109100|0|0|195|42151864|-76906189|946|K6
IELP|EL PASO INTL|111500|0|1|195|31799644|-106403756|3926|K4
IELR|KRCA ILS/CAT I|111500|0|0|195|44127692|-103081864|3252|K3
IELZ|ELAZIG|110900|0|1|195|38593917|39267972|2940|LT
IEM|EMMEN|110350|0|1|195|47097628|8312497|1385|LS
IEM|CYYC ILS/CAT I|109300|0|0|195|51093681|-114021358|3554|CY
IEMB|ABILENE REGL|109750|0|1|195|32405306|-99683914|1797|K4
IEME|EAST MIDLANDS|109350|0|1|195|52832775|-1327844|322|EG
IEMJ|KLUF ILS/CAT I|110900|0|0|195|33523781|-112393228|1083|K2
IEMV|EMPORIA-GREENSVILLE REGL|108750|0|1|195|36693528|-77487389|133|K6
IEMW|EAST MIDLANDS|109350|0|1|195|52832775|-1327844|322|EG
IEN|ESSENDON|109900|0|1|195|-37729722|144910611|261|YM
IEN|AKANU IBIAM|108300|0|1|195|6476500|7569444|469|DN
IEN|SHYMKENT|111700|0|1|195|42367250|69458694|1300|UA
IENA|KENAI MUN|108900|0|1|195|60560981|-151260325|107|PA
IEND|KEND ILS/CAT I|110100|0|0|195|36359378|-97914658|1286|K4
IENF|EPPLEY|111900|0|1|195|41315889|-95909269|997|K3
IENW|KENW ILS/CAT I|109350|0|0|195|42602342|-87916069|732|K5
IEPA|DETROIT METRO WAYNE CO|110150|0|1|195|42198242|-83365300|646|K5
IEPC|DANIEL K INOUYE INTL|109100|0|1|195|21326944|-157907219|24|PH
IEPR|ELIZABETH CITY CGAS/REGL|111350|0|1|195|36261378|-76158689|22|K7
IEQX|AKRON-CANTON REGL|108300|0|1|195|40922808|-81433906|1208|K5
IEQY|MONROE|109750|0|1|195|35026433|-80611622|679|K7
IER|KUALA LUMPUR INTL - SEPANG|109100|0|1|195|2751361|101721333|77|WM
IER|CYHM ILS/LLZ NO GS|110900|0|0|195|43181472|-79956953|0|CY
IER|SAIWUSU|108500|0|1|195|43420114|112101497|3310|ZB
IERE|ERFURT|109100|0|1|195|50982117|10943875|1032|ED
IERI|ERIE INTL/RIDGE|110300|0|1|195|42075944|-80187342|729|K6
IERJ|KAEX ILS/CAT I|110100|0|0|195|31314739|-92539625|82|K4
IERP|DENVER INTL|111550|0|1|195|39839906|-104680172|5359|K2
IERS|RED SEA INTL|109100|0|1|195|25640639|37081917|200|OE
IERV|KERV ILS/LLZ NO GS|109100|0|0|195|29979078|-99092672|0|K4
IERW|ERFURT|109900|0|1|195|50980214|10969989|1018|ED
IERZ|ERZURUM INTL|110500|0|1|195|39956917|41189250|5774|LT
IES|GENERAL RIVADENEIRA|110700|0|1|195|986639|-79626944|20|SE
IES|EGILSSTADIR|109300|0|1|195|65274750|-14406389|100|BI
IESB|ESENBOGA|108100|0|1|195|40139722|33006111|3169|LT
IESC|DELTA CO|109300|0|1|195|45719731|-87083050|591|K5
IESF|ALEXANDRIA ESLER REGL|111500|0|1|195|31395186|-92310256|116|K4
IESJ|EAGLE CO REGL|109750|0|1|195|39638581|-106936544|6456|K2
IESK|ESKISEHIR|108750|0|1|195|39785194|30596417|2569|LT
IESR|LTBY ILS/CAT I|110300|0|0|195|39809028|30539389|2599|LT
IET|EXETER|109900|0|1|195|50731542|-3422958|120|EG
IETF|EL PASO INTL|111500|0|1|195|31799644|-106403756|3926|K4
IETI|CHARLESTON EXECUTIVE|110700|0|1|195|32706175|-79995211|19|K7
IETI|ETIMESGUT|110500|0|1|195|39956583|32668333|2644|LT
IEU|KOLTSOVO|110500|0|1|195|56743306|60817750|766|US
IEUG|MAHLON SWEET|110100|0|1|195|44109422|-123217778|381|K1
IEV|YEVLAKH|110100|0|1|195|40631444|47147000|100|UB
IEV|ZUBKO|110300|0|1|195|68302447|-133498267|196|CY
IEVG|JUAN PABLO PEREZ ALFONZO|110300|0|1|195|8626197|-71658278|251|SV
IEVG|KTIK ILS/LLZ NO GS|111700|0|0|195|35403922|-97374939|0|K4
IEVL|ELEFTHERIOS VENIZELOS INTL|111100|0|1|195|37947189|23967447|287|LG
IEVO|OLIVE BRANCH/TAYLOR|111550|0|1|195|34992353|-89786950|382|K7
IEVR|ELEFTHERIOS VENIZELOS INTL|110500|0|1|195|37944806|23939317|275|LG
IEVV|EVANSVILLE REGL|109900|0|1|195|38033264|-87532161|382|K5
IEVW|EVANSTON-UINTA CO BURNS|108900|0|1|195|41269028|-111049964|7138|K1
IEW|EAST SALE|110700|0|1|195|-38097306|147150278|36|YM
IEWB|NEW BEDFORD REGL|109700|0|1|195|41684400|-70952161|98|K6
IEWN|KEWN ILS/CAT I|110500|0|0|195|35081414|-77036739|11|K7
IEWR|NEWARK INTL|110750|0|1|195|40704358|-74159372|23|K6
IEXO|ORLANDO EXECUTIVE|109350|0|1|195|28540983|-81341936|118|K7
IEXR|OKC WILL ROGERS INTL|110900|0|1|195|35408594|-97589711|1303|K4
IEXS|FREDERICK W SMITH INTL/MEMPHIS|111150|0|1|195|35021356|-89972028|382|K7
IEXW|KMRB ILS/CAT I|108300|0|0|195|39397425|-78001094|541|K6
IEXX|DAVIDSON CO EXEC|108750|0|1|195|35786942|-80296719|710|K7
IEY|BREKKA|111900|0|1|195|65648500|-18067806|1|BI
IEYE|KEYE ILS/LLZ NO GS|111500|0|0|195|39824597|-86298178|0|K5
IEYK|CHESAPEAKE REGL|111700|0|1|195|36674244|-76313694|16|K6
IEYP|EL YOPAL|110900|0|1|195|5314639|-72390111|1014|SK
IEYR|MEXICO MEML|109500|0|1|195|39153778|-91829456|836|K3
IEZA|NEWARK INTL|108700|0|1|195|40695431|-74161564|33|K6
IEZC|YILDIRIM AKBULUT|108900|0|1|195|39717222|39508472|3812|LT
IEZD|KRIC ILS/CAT I|110900|0|0|195|37519722|-77323392|152|K6
IEZN|KBNA ILS/CAT I|110750|0|0|195|36125822|-86678961|571|K7
IEZQ|KEND ILS/CAT I|108500|0|0|195|36320256|-97923208|1275|K4
IEZR|ERZURUM INTL|110700|0|1|195|39955944|41151667|5781|LT
IF|RAZZAKOV|375000|0|0|195|39823444|69569222|0|UC
IFA|VICTORIA FALLS|110700|0|1|195|-18092889|25820689|3494|FV
IFA|FUERTEVENTURA|111300|0|1|195|28456639|-13862778|98|GC
IFA|FAISALABAD INTL|109700|0|1|195|31356322|72989900|642|OP
IFA|FALCONARA|111900|0|1|195|43621667|13372583|52|LI
IFAE|KFFO ILS/CAT I|109700|0|0|195|39840108|-84027617|798|K5
IFAG|ANDRES SABELLA|110100|0|1|195|-23455278|-70447500|353|SC
IFAI|FAIRBANKS INTL|110300|0|1|195|64800636|-147891875|430|PA
IFAR|HECTOR INTL|110300|0|1|195|46937161|-96817136|900|K3
IFAT|KING KHALED INTL|110100|0|1|195|24939889|46693167|2100|OE
IFAT|FRESNO YOSEMITE INTL|111300|0|1|195|36786336|-119732397|347|K2
IFB|CHANGLE|108550|0|1|195|25915286|119675358|33|ZS
IFB|IQALUIT|109900|0|1|195|63750025|-68544253|112|CY
IFBS|NORTHWEST ARKANSAS NATL|111550|0|1|195|36296311|-94311947|1282|K4
IFCE|FRANKFURT/MAIN|110550|0|1|195|50032400|8539131|333|ED
IFCM|KFCM ILS/CAT I|109700|0|0|195|44826094|-93449350|898|K3
IFCS|BUTTS AAF|111750|0|1|195|38684558|-104765025|5854|K2
IFCW|FRANKFURT/MAIN|111550|0|1|195|50043000|8583064|364|ED
IFD|ISLAM KARIMOV INTL|108500|0|1|195|41259056|69296083|1400|UZ
IFDK|KFDK ILS/CAT I|110300|0|0|195|39406247|-77384131|281|K6
IFE|FUKUE|110100|0|1|195|32667639|128832136|271|RJ
IFEL|FRANKFURT/MAIN|110300|0|1|195|50039044|8500181|311|ED
IFF|FUKUOKA|108900|0|1|195|33578144|130457561|44|RJ
IFF|XINZHENG|110300|0|1|195|34523128|113826683|518|ZH
IFF|YAOQIANG|108900|0|1|195|36843847|117217386|92|ZS
IFF|ZHENGDING|110300|0|1|195|38270806|114706892|217|ZB
IFFA|EGVA ILS/CAT I|111100|0|0|195|51682931|-1817622|255|EG
IFFC|PEACHTREE CITY-FALCON|111950|0|1|195|33362786|-84581850|803|K7
IFFD|EGVA ILS/CAT I|111100|0|0|195|51684097|-1762761|281|EG
IFFM|KFFM ILS/CAT I|111500|0|0|195|46290794|-96164581|1167|K3
IFFO|KFFO ILS/CAT I|109700|0|0|195|39809219|-84073594|819|K5
IFFT|CAPITAL CITY|109950|0|1|195|38177797|-84918928|824|K5
IFFV|KSRQ ILS/CAT I|111300|0|0|195|27385178|-82543386|21|K7
IFG|CYQM ILS/CAT I|109700|0|0|195|46127992|-64665311|221|CY
IFG|KHRABROVO|110300|0|1|195|54887694|20578167|43|UM
IFGH|EASTON/NEWNAM|109350|0|1|195|38812311|-76062078|65|K6
IFH|PHOENIX INTL|108500|0|1|195|18303528|109425656|102|ZJ
IFHE|EDNY ILS/CAT I|111900|0|0|195|47677394|9527167|1335|ED
IFHU|KFHU ILS/CAT I|109900|0|0|195|31587556|-110371225|4606|K2
IFHW|EDNY ILS/CAT III|111900|0|0|195|47665281|9495925|1367|ED
IFI|CATARATAS INTL|109100|0|1|195|-25602194|-54478139|787|SB
IFI|KINGFISHER|114700|0|1|195|35805267|-98003917|1112|K4
IFIN|EGCN ILS/CAT I|110950|0|0|195|53490275|-996125|52|EG
IFJD|TREASURE COAST INTL|110550|0|1|195|27496392|-80356253|33|K7
IFJN|DALLAS-FT WORTH INTL|110550|0|1|195|32919075|-97052019|595|K4
IFJQ|NEWPORT NEWS/WILLIAMSBURG INTL|109300|0|1|195|37121778|-76501331|45|K6
IFJR|FUJAIRAH INTL|111500|0|1|195|25105333|56338944|67|OM
IFJU|KORD ILS/CAT II|110100|0|0|195|41971167|-87878267|654|K5
IFK|FUKUSHIMA|110500|0|1|195|37218781|140426025|1218|RJ
IFK|SOKOL|110300|0|1|195|59910583|150694778|600|UH
IFKL|KFKL ILS/CAT I|110500|0|0|195|41367625|-79864339|1533|K6
IFKO|SCAPPOOSE|111100|0|1|195|45762589|-122860742|38|K1
IFKP|CAMPBELL AAF|111900|0|1|195|36660092|-87507864|543|K5
IFL|HERCILIO LUZ INTL|110300|0|1|195|-27677778|-48527333|39|SB
IFL|HASSAN DJAMOUS|109900|0|1|195|12127753|15026050|1020|FT
IFL|FUZULI|108300|0|1|195|39594194|47189778|1300|UB
IFLD|FOND DU LAC CO|108300|0|1|195|43781092|-88488442|785|K5
IFLG|KFLG ILS/CAT I|110500|0|0|195|35139811|-111671136|6999|K2
IFLL|FT LAUDERDALE/HOLLYWOOD INTL|111750|0|1|195|26066342|-80132144|68|K7
IFLL|FIUMICINO|108100|0|1|195|41843667|12264667|33|LI
IFLO|FLORENCE REGL|109100|0|1|195|34188650|-79704456|117|K7
